DEBUTVALID;CODE_TIPS;NOM_COURT;TARIF;NAT_PREST;Famille
16/11/2011;1370673;SET POUR PLAIE POST-OPERATOIRE,SUTUREE NON INFECTEE,>OU= 5 CM ET < 10 CM,5 SOINS;15,74;PAN;
03/04/2004;1370934;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V21 EN 8 CM DE LARGE, 3 M LONG;9,9;MAC;
01/09/2010;1371000;COMPRESSES NON TISSEES NON STERILES, > OU = 100CM2, BOITE DE 50;3,27;PAN;
01/09/2010;1371030;BANDES DE CREPE EN COTON, 4 M A L'ETIRAGE ET LARGEUR 10 CM;1,34;PAN;
01/10/2014;1371106;PANSEMENTS HYDROCELLULAIRES, >OU= 200 CM2 ET < 225 CM2, BOITE DE 16;78,63;PAN;
01/10/2014;1371253;PANSEMENT D'ALGINATE DE CALCIUM PUR, BROTHIER, ALGOSTERIL, > OU = 200 CM2, B/16;103,26;PAN;
01/09/2010;1371276;SPARADRAP ELASTIQUE EN TOUS SENS, > OU = 2000CM2 & < 2500CM2;3,48;PAN;
03/04/2004;1371282;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V19 EN 7 OU 8 CM DE LARGE, 1,5 M LONG;4,01;MAC;
01/10/2014;1371388;PANSEMENT EN FIBRES DE CMC, >OU= 120 CM2 ET < 156 CM2, BOITE DE 10;30,91;PAN;
15/10/2015;1371508;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU = 56CM2 & < 100CM2, 50 SACHETS X 2;7,45;PAN;
01/09/2010;1371974;PANSEMENT, JERSEY TUBULAIRE DE MAINTIEN, POUR TRONC, ROULEAU, > OU = 10M;11,25;PAN;
01/10/2014;1372301;PANSEMENTS INTERFACE, >OU= 120 CM2 ET < 156 CM2, URGO, URGOTUL, BOITE DE 16;48,9;PAN;
01/10/2014;1372420;PANSEMENT D'ALGINATE, >OU= 225 CM2 ET < 300 CM2, BOITE DE 10;56,3;PAN;
01/10/2014;1372554;PANSEMENT ARGENT, > 64 CM2 ET <120 CM2, URGO, URGOTUL AG LITE BORDER, B/16;28,41;PAN;
03/04/2004;1372689;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V25 EN 10CM DE LARGE, 3,5M LONG;18,9;MAC;
15/10/2015;1373507;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU = 56CM2 & < 100CM2, 10 SACHETS X 5;4,02;PAN;
01/09/2010;1373884;BANDES DE CREPE EN COTON, 5 M X 30 CM;4,97;PAN;
01/04/2013;1374004;PANSEMENT ADHESIF STERILE, COMPRESSE ABSORBANTE, >OU =30CM2 & <40CM2,BOITE DE 10;3,32;PAN;
03/04/2004;1374872;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V25 EN 12CM DE LARGE, 3,5M LONG;22,61;MAC;
01/04/2013;1375050;PANSEMENTS HYDROCELLULAIRES, >OU= 225 CM2 ET < 300 CM2, TALON, B10;68,6;PAN;
01/04/2013;1375140;PANSEMENT ADHESIF STERILE,COMPRESSE ABSORBANTE,>OU =135CM2 & <180CM2,BOITE DE 10;11,62;PAN;
03/04/2004;1375216;BANDE DE CONTENTION THORACIQUE OU ABDOMINALE : V26 EN 25 CM DE LARGE, 1,5M LONG;12;MAC;
02/05/2013;1375564;PANSEMENTS HYDROCELLULAIRES, 156 CM2, URGO, URGOSTART, B/16;106,62;PAN;
03/04/2004;1377540;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V24 EN 8CM DE LARGE, 5M LONG;22,55;MAC;
15/10/2015;1377860;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU = 56CM2 & < 100CM2, 25 SACHETS X 2;4,02;PAN;
01/09/2010;1377876;POCHETTE DE SUTURE ADHESIVE STERILE,6 BANDES, 10 CM X 1.25 CM;0,73;PAN;
03/04/2004;1377988;BANDE DE CONTENTION THORACIQUE OU ABDOMINALE : V26 EN 18 CM DE LARGE, 1,5M LONG;8,24;MAC;
01/09/2010;1378019;BANDES DE CREPE EN COTON, 5 M X 20 CM;3,42;PAN;
01/09/2010;1378031;SPARADRAP NON ELASTIQUE, > OU = 2285CM2 & < 2500CM2;1,85;PAN;
21/01/2013;1378410;SYSTEME COMPRESSION VEINEUSE, URGO, URGOK2 25-32 CM, LG 8CM;18,82;MAC;
01/09/2010;1378462;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10;1,07;PAN;
03/04/2004;1378858;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V25 EN 10CM DE LARGE, 3M LONG;16,2;MAC;
01/09/2010;1378870;BANDES DE CREPE EN COTON, 5 M A L'ETIRAGE ET LARGEUR 25 CM;3,85;PAN;
01/10/2014;1379088;PANSEMENT EN FIBRES DE CMC, >OU= 156 CM2 ET < 200 CM2, BOITE DE 10;39,31;PAN;
01/10/2014;1379527;PANSEMENTS INTERFACE, >OU=400 CM2 & <460 CM2, URGO, URGOTUL, BOITE DE 10;103,5;PAN;
03/04/2004;1380298;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V20 EN 8 CM DE LARGE, 5 M LONG;12,75;MAC;
02/01/2012;1380915;SET DE DETERSION POUR PLAIE CHRONIQUE, PEAU SAINE, > 150 CM2, 5 SOINS;10,35;PAN;
01/04/2013;1380950;PANSEMENT A BASE D'ACIDE HYALURONIQUE, GENEVRIER, IALUSET, TUBE 25 G;2,93;PAN;
03/04/2004;1381100;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V25 EN 10CM DE LARGE, 5M LONG;27;MAC;
25/04/2014;1381286;SYSTEME COMPRESSION VEINEUSE, 3M, 3M COBAN 2;22,45;MAC;
01/04/2013;1381642;PANSEMENTS HYDROCELLULAIRES, 215CM2, FORME TALON, COUDE, B/10;60,98;PAN;
01/10/2014;1382239;PANSEMENT ARGENT, >OU= 120 CM2 ET < 156 CM2, URGO, URGOTUL AG LITE BORDER, B/16;51,83;PAN;
15/10/2015;1382541;COMPRESSES NON TISSEES STERILES, > OU = 100CM2, BOITE DE 10 SACHETS X 2;2,33;PAN;
01/10/2014;1382825;PANSEMENTS INTERFACE, >OU= 120 CM2 ET < 156 CM2, URGO, URGOTUL DUO, BOITE DE 16;48,9;PAN;
02/01/2012;1382883;SET DE BASE POUR PLAIE CHRONIQUE, PEAU SAINE, > 150 CM2, 5 SOINS;10,35;PAN;
01/09/2010;1383010;BANDES DE CREPE EN COTON, 5 M A L'ETIRAGE ET LARGEUR 20 CM;3,2;PAN;
16/11/2011;1383144;SET POUR PLAIE POST-OPERATOIRE, SUTUREE NON INFECTEE, > 10 CM, 5 SOINS;20,05;PAN;
01/09/2010;1383530;BANDES EXTENSIBLES TISSEES OU TRICOTEES, 4 M A L'ETIRAGE ET LARGEUR 0,07 M;0,59;PAN;
03/04/2004;1384451;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V25 EN 12CM DE LARGE, 2,5M LONG;16,15;MAC;
01/09/2010;1384847;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 120CM2 & < 150CM2, BOITE DE 10;11,03;PAN;
15/10/2015;1384899;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU = 100CM2, 10 SACHETS X 5;5,38;PAN;
01/10/2014;1384988;PANSEMENT D'ALGINATE, >OU= 300 CM2 ET < 400 CM2, BOITE DE 10;73,59;PAN;
03/04/2004;1385025;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V19 EN 7 OU 8 CM DE LARGE, 2,5 M LONG;6,68;MAC;
01/04/2013;1385321;PANSEMENTS HYDROCOLLOIDES, >OU= 225 CM2 ET < 300 CM2, TALON, BOITE DE 10;68,6;PAN;
01/10/2014;1385500;PANSEMENT ARGENT, > OU = 156 CM2 ET < 200 CM2, URGO, URGOCELL AG BORDER, B/16;67,04;PAN;
01/09/2010;1385663;BANDES EXTENSIBLES TISSEES OU TRICOTEES, 4 M A L'ETIRAGE ET LARGEUR 0,05 M;0,41;PAN;
01/10/2014;1385723;PANSEMENT ARGENT, > OU = 64 CM2 ET <120 CM2, URGO, URGOTUL AG LITE BORDER, B/16;28,41;PAN;
01/04/2013;1386042;PANSEMENTS HYDROCOLLOIDES, 147CM2, FORME TALON, COUDE, BOITE DE 10;36,59;PAN;
01/10/2014;1387113;PANSEMENTS HYDROCOLLOIDES, >OU= 25CM2 ET < 50 CM2, BOITE DE 10;7,17;PAN;
01/10/2014;1387188;PANSEMENTS HYDROCELLULAIRES, >OU= 156 CM2 ET < 200 CM2, BOITE DE 16;62,55;PAN;
21/01/2013;1387202;SYSTEME COMPRESSION VEINEUSE, URGO, URGOK2 25-32 CM, LG 12CM;21,51;MAC;
03/04/2004;1387426;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V21 EN 8 CM DE LARGE, 1 M LONG;3,3;MAC;
15/10/2015;1387490;COMPRESSES NON TISSEES STERILES, > OU= 56CM2 & < 100CM2, BOITE DE 20 SACHETS X 5;6,75;PAN;
01/10/2014;1387633;PANSEMENTS INTERFACE, > OU = 600CM2, MOLNLYCKE, MEPITEL, BOITE DE 5;77,68;PAN;
03/04/2004;1388242;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V25 EN 8CM DE LARGE, 1,5M LONG;6,45;MAC;
01/04/2013;1388590;PANSEMENTS HYDROCELLULAIRES, DIAMETRE 2,5 CM, FORME CAVITE, BOITE DE 10;15,24;PAN;
01/09/2010;1388680;COTON HYDROPHILE, NON STERILE, PAQUET DE 500 G;4,77;PAN;
03/04/2004;1389052;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V22 EN 10 CM DE LARGE, 1 M LONG;3,89;MAC;
03/04/2004;1389307;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V22 EN 8 CM DE LARGE, 1 M LONG;3,14;MAC;
01/09/2010;1389603;BANDES DE CREPE EN COTON, 4 M A L'ETIRAGE ET LARGEUR 7 CM;1,05;PAN;
01/10/2014;1390055;PANSEMENT EN FIBRES DE CMC, >OU= 225 CM2 ET < 300 CM2, BOITE DE 10;56,3;PAN;
01/10/2014;1390227;PANSEMENT ARGENT, > OU = 64 CM2 ET <120 CM2 URGO, URGOTUL AG LITE BORDER, B/10;17,97;PAN;
01/10/2014;1390530;PANSEMENTS HYDROCOLLOIDES, >OU= 200 CM2 ET < 225 CM2, BOITE DE 16;78,63;PAN;
21/01/2013;1390977;SYSTEME COMPRESSION VEINEUSE, URGO, URGOK2 18-25 CM, LG 12CM;18,61;MAC;
01/09/2010;1391758;BANDES DE CREPE EN LAINE, 3 M A L'ETIRAGE ET LARGEUR 10 CM;1,39;PAN;
01/09/2010;1392108;BANDES DE CREPE EN LAINE, 3 M A L'ETIRAGE ET LARGEUR 5 CM;0,86;PAN;
01/09/2010;1392798;PANSEMENT, JERSEY TUBULAIRE DE MAINTIEN, POUR DOIGT, ROULEAU, > OU = 20M;2,87;PAN;
01/10/2014;1393160;PANSEMENT D'ALGINATE, >OU= 100 CM2 ET < 120 CM2, BOITE DE 16;40,5;PAN;
01/10/2014;1393295;PANSEMENT EN FIBRES DE CMC, >OU= 120 CM2 ET < 156 CM2, BOITE DE 16;48,37;PAN;
03/04/2004;1393987;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V22 EN 8 CM DE LARGE, 3 M LONG;9,42;MAC;
01/09/2010;1394159;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 40CM2 & < 120CM2, BOITE DE 5;2,46;PAN;
03/04/2004;1394202;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V25 EN 8CM DE LARGE, 3,5M LONG;15,05;MAC;
01/09/2010;1394509;BANDES EXTENSIBLES TISSEES OU TRICOTEES, 2 M A L'ETIRAGE ET LARGEUR 0,10 M;0,44;PAN;
01/10/2014;1394521;PANSEMENT D'ALGINATE CALCIUM PUR, BROTHIER, ALGOSTERIL,>OU=100CM2 & <200CM2,B/16;52,67;PAN;
03/04/2004;1395147;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V24 EN 8CM DE LARGE, 1M LONG;4,51;MAC;
01/10/2014;1395259;PANSEMENT D'ALGINATE, >OU= 156 CM2 ET < 200 CM2, BOITE DE 10;39,31;PAN;
03/04/2004;1395437;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V20 EN 10 CM DE LARGE, 4,5 M LONG;13,82;MAC;
01/09/2010;1395816;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM X 0,6 CM;0,73;PAN;
03/04/2004;1395839;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V19 EN 10 CM DE LARGE, 3,5 M LONG;11,41;MAC;
01/04/2013;1395868;PANSEMENT ADHESIF STERILE, COMPRESSE ABSORBANTE, > OU = 180CM2, BOITE DE 5;7,89;PAN;
15/10/2015;1396218;COMPRESSES NON TISSEES STERILES, > OU= 56CM2 & < 100CM2, BOITE DE 25 SACHETS X 2;3,67;PAN;
01/10/2014;1396632;PANSEMENTS HYDROCOLLOIDES, >OU= 63CM2 ET < 100 CM2, BOITE DE 10;16,67;PAN;
01/04/2013;1396939;PANSEMENTS HYDROGEL, TUBE OU SACHET, >OU= 10G OU ML ET <15 G OU ML, BOITE DE 5;13,5;PAN;
01/09/2010;1397376;BANDES DE CREPE EN LAINE, 4 M A L'ETIRAGE ET LARGEUR 20 CM;3,4;PAN;
03/04/2004;1397620;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V18 EN 10 CM DE LARGE;2,55;MAC;
01/04/2013;1397749;COMPRESSES STERILES, COTON, BORDS ADHESIFS, > OU = 35CM2 & < 70CM2, BOITE DE 10;2,2;PAN;
01/04/2014;1397790;COMPRESSES ACIDE HYALURONIQUE&SULFADIAZINE ARGENTIQUE,GENEVRIER,IALUSET+,LES 10;23,4;PAN;
03/04/2004;1397896;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V25 EN 10CM DE LARGE, 1M LONG;5,4;MAC;
03/04/2004;1397940;BANDE DE CONTENTION THORACIQUE OU ABDOMINALE : V26 EN 25 CM DE LARGE, 1M LONG;8;MAC;
01/10/2014;1398163;PANSEMENTS HYDROCELLULAIRES, >OU= 50 CM2 ET < 63 CM2, BOITE DE 16;21,12;PAN;
01/10/2014;1398281;PANSEMENTS INTERFACE, > OU = 75CM2 ET < 180CM2, MOLNLYCKE, MEPITEL, BOITE DE 10;20,61;PAN;
03/04/2004;1398499;BANDE DE CONTENTION ELASTIQUE EN TOUS SENS : V24 EN 8CM DE LARGE, 4M LONG;18,04;MAC;
01/10/2014;1398996;PANSEMENT ARGENT, >OU= 120 CM2 ET < 156 CM2, URGO, URGOTUL AG, B/16;51,83;PAN;
03/04/2004;1399180;BANDE DE CONTENTION ELASTIQUE EN 1 SENS : V22 EN 10 CM DE LARGE, 3,5 M LONG;13,62;MAC;
01/10/2014;1399518;PANSEMENTS HYDROCOLLOIDES, >OU= 100 CM2 ET < 120 CM2, BOITE DE 16;40,5;PAN;
01/10/2014;1399694;PANSEMENT ARGENT, > 64 CM2 ET <120 CM2 URGO, URGOTUL AG LITE BORDER, B/10;17,97;PAN;
01/10/2014;1399895;PANSEMENTS HYDROCOLLOIDES, >OU= 300 CM2 ET < 400 CM2, BOITE DE 10;73,59;PAN;
21/08/2012;1413922;STIMULATEUR PHRENIQUE, INTRADIAPHRAG., SYNAPSE, NEURX DPS RA/4, PORTE-CONNECTEUR;55;AAD;
21/08/2012;1423850;STIMULATEUR PHRENIQUE, INTRADIAPHRAG., SYNAPSE, NEURX DPS RA/4, PILE LITHIUM B/3;53,82;AAD;
25/05/2011;1424647;STIMULATEUR PHRENIQUE,INTRATHORACIQUE,MEDWIN,ATROSTIM,BATTERIE 9V;71,76;AAD;
21/08/2012;1447499;STIMULATEUR PHRENIQUE, INTRADIAPHRAG., SYNAPSE, NEURX DPS RA/4, CABLE CONNEXION.;62,19;AAD;
25/05/2011;1449860;STIMULATEUR PHRENIQUE,INTRATHORACIQUE,MEDWIN,ATROSTIM,CABLE D'ENERGIE;215,28;AAD;
25/05/2011;1451390;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, MEDWIN,ATROSTIM, BATTERIE 12V;777,4;AAD;
25/05/2011;1461950;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, MEDWIN, ATROSTIM, ANTENNE D'ENERGIE;562,12;AAD;
21/08/2012;2101107;CHUP EN ABDUCTION, ENFANT, JAPI, JASOUPLE, BENGALE, LA PAIRE;71,65;DVO;
01/08/2009;2102986;VETEMENT COMPRESSIF, SUPPLEMENT CHAUSSETTE HAUTE, PIED;55,33;DVO;
01/08/2009;2103661;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, CONFECTION POITRINE FEMME;16,48;DVO;
01/08/2009;2104525;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE CORRECTRICE, TOUS PLANS DE L'ESPACE;30,86;DVO;
01/08/2009;2104637;COR. ORTHO., MAIN-POIGNET, ATTELLE, EXTENSION MP + POIGNET + POUCE ABDUCTION;79,2;DVO;
01/08/2009;2105938;COLLIER CERVICAL POUR SOUTIEN MOYEN, REGLABLE EN HAUTEUR;15,71;DVO;
01/08/2009;2106719;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, PATTE SOUS-CUISSE;24,89;DVO;
01/08/2009;2107972;CORRECTION ORTHOPEDIQUE, PIED, ORTHESE STABILISATRICE DE CHEVILLE, PLAN FRONTAL;27,44;DVO;
23/12/2009;2109238;CHUP, APCFL, DAX, MODELE 1-2-3, LA PAIRE;71,65;DVO;
01/08/2009;2109534;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE ARTICULEE SANS CHAUSSURES;18,43;DVO;
23/12/2009;2112217;CHUP, APCFL, AIRE, MODELE 1-2, LA PAIRE;71,65;DVO;
01/08/2009;2112269;VETEMENT COMPRESSIF, GANT OUVERT OU FERME;83,33;DVO;
01/08/2009;2113174;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RIGIDE SANS CHAUSSURE;12,13;DVO;
01/08/2009;2116741;COR. ORTHO., MAIN-POIGNET, ORTHESE DE POSITIONNEMENT, POIGNET-MAIN-DOIGT;58,32;DVO;
22/10/2012;2117048;CHUP EN ABDUCTION A BORD INTERNE CONVEXE, ENFANT, MAYZAUD, LA PAIRE;71,65;DVO;
01/08/2009;2117500;COR. ORTHO., HANCHE, HARNAIS D'ABDUCTION, HANCHE DYSPLASIQUE, ENFANT;47,47;DVO;
01/08/2009;2118823;COLLIER CERVICAL POUR SOUTIEN LEGER;9,25;DVO;
01/08/2009;2120725;COR. ORTHO., HANCHE, COUSSIN D'ABDUCTION, MEMBRE INFERIEUR, ENFANT;18,68;DVO;
01/08/2009;2120790;CORRECTION ORTHOPEDIQUE, PIED VALGUS OU VARUS, ATTELLE CORRECTRICE, L'UNITE;3,27;DVO;
01/08/2009;2121831;CHUP MODELES COURMAYEUR/PODIABETES, NEUT, REF. 4933507, LA PAIRE;71,65;DVO;
01/08/2009;2122121;ORTHESE PLANTAIRE, DU 28 AU 37;14,02;DVO;
08/08/2013;2122138;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RELEVEUR DE PIED DE SERIE;76,22;DVO;
21/08/2012;2122316;CHUP EN ABDUCTION, ENFANT, JAPI, JASOUPLE, OLYMPIC, LA PAIRE;71,65;DVO;
01/08/2009;2122658;VETEMENT COMPRESSIF, SUPPLEMENT GANT OUVERT OU FERME, SEPARATEUR INTERDIGITAL;62,33;DVO;
01/08/2009;2122776;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE DIGITALE, FLEXION, SPIRALE;30;DVO;
21/08/2012;2122983;CHUP NEUTRE, ENFANT, JAPI, JASOUPLE, BENGALE, LA PAIRE;71,65;DVO;
01/08/2009;2123712;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, MANCHE LONGUE;20,47;DVO;
01/08/2009;2124338;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE NON ARTICULEE;57,23;DVO;
01/08/2009;2124657;CORRECTION ORTHOPEDIQUE, PIED, CHAUSSON MOULE, AVEC REMPLISSAGE, >OU= 35;36,32;DVO;
01/08/2009;2126751;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, MANCHE COURTE;7,64;DVO;
01/08/2009;2126805;CORRECTION ORTHOPEDIQUE, PIED, CHAUSSON MOULE, AVEC REMPLISSAGE, <OU= 34;28,04;DVO;
01/08/2009;2127733;VETEMENT COMPRESSIF, MITAINE;46,27;DVO;
01/08/2009;2128365;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE MP, FLEXION, POUCE ABDUCTION + EXT. IP;58,32;DVO;
22/10/2012;2129821;CHUP A BORD INTERNE RECTILIGNE, ENFANT, MAYZAUD, LA PAIRE;71,65;DVO;
01/08/2009;2130267;VETEMENT COMPRESSIF, MENTONNIERE AVEC BRIDES;41,7;DVO;
01/08/2009;2130310;COR. ORTHO., MAIN-POIGNET, ORTHESE DE POSITIONNEMENT, DEVIATION RADIALE;41,64;DVO;
01/08/2009;2132303;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, PALMAIRE;83,18;DVO;
01/08/2009;2133248;VETEMENT COMPRESSIF, SUPPLEMENT SHORT, JAMBE LONGUE;22,34;DVO;
01/08/2009;2134549;VETEMENT COMPRESSIF, CAGOULE;163,72;DVO;
01/08/2009;2139009;COLLIER CERVICAL POUR SOUTIEN MOYEN, NON REGLABLE EN HAUTEUR;13,1;DVO;
01/08/2009;2139943;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE MP, FLEXION, POUCE ABDUCTION;43,32;DVO;
01/08/2009;2140455;ORTHESE PLANTAIRE, AU-DESSUS DU 37;14,43;DVO;
01/08/2009;2141934;CHUP MODELES CORTINA/PODIABETES, NEUT, REF. 4933505, LA PAIRE;71,65;DVO;
01/08/2009;2144980;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE DIGITALE, EXTENSION TYPE CAPENER;30;DVO;
01/08/2009;2145493;VETEMENT COMPRESSIF, COLLIER;46,19;DVO;
01/08/2009;2145524;COR. ORTHO., MAIN-POIGNET, ORTHESE DYNAMIQUE, FLEXION MP + EXT.IP;99,76;DVO;
01/08/2009;2145984;COR. ORTHO., MAIN-POIGNET, ATTELLE, EXTENSION POIGNET;45,63;DVO;
01/08/2009;2147629;COQUE TALONNIERE AVEC MOULAGE;43,94;DVO;
01/08/2009;2149440;COR. ORTHO., MAIN-POIGNET, ATTELLE, FLEXION MP + EXT. POIGNET;79,2;DVO;
01/08/2009;2150212;CORRECTION ORTHOPEDIQUE, PIED, CHAUSSON MOULE, SANS REMPLISSAGE, >OU= 35;30,27;DVO;
01/08/2009;2151772;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, CONFORMATEUR STERNAL;88,74;DVO;
01/08/2009;2152211;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE ARTICULEE;102,29;DVO;
01/08/2009;2152837;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE, REMPLACEMENT CHAUSSURES;48,08;DVO;
01/08/2009;2154032;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE MP, EXTENSION;39,86;DVO;
01/08/2009;2155965;COR. ORTHO., MAIN-POIGNET, ORTHESE DE POSITIONNEMENT, DEVIATION CUBITALE;33,25;DVO;
01/08/2009;2156048;CORRECTION ORTHOPEDIQUE, PIED, CHAUSSON MOULE, SANS REMPLISSAGE, <OU= 34;23,37;DVO;
01/08/2009;2156864;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE DIGITALE, EXTENSION ASSISTEE;16,68;DVO;
01/08/2009;2158449;ORTHESE PLANTAIRE, MONOBLOC EN RESINE COULEE, MOULAGE DU PIED;27,34;DVO;
01/08/2009;2159526;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-MAIN;56,64;DVO;
22/10/2012;2161500;CHUP, ADULTE, MAYZAUD, PANTORZOTE, LA PAIRE;71,65;DVO;
01/08/2009;2161530;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE MONTEE SUR CHAUSSURES;64,4;DVO;
01/08/2009;2164622;CORRECTION ORTHOPEDIQUE, PIED-GENOU, ATTELLE CORRECTRICE TOUT PLAN DE L'ESPACE;88,97;DVO;
01/08/2009;2165194;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE MP, FLEXION;36,71;DVO;
01/08/2009;2166740;CHUT POUR AUGMENTATION DU VOLUME DE L'AVANT-PIED, L'UNITE;30,49;DVO;
01/08/2009;2167678;VETEMENT COMPRESSIF, GILET SANS MANCHE;165,05;DVO;
01/08/2009;2172449;CORRECTION ORTHOPEDIQUE, GENOU, APPAREIL DE CORRECTION POUR GENU VALGUM;8,5;DVO;
01/08/2009;2174460;COR. ORTHO., MAIN-POIGNET, ATTELLE, FLEXION MP + EXT.POIGNET&IP+POUCE ABDUCTION;79,2;DVO;
01/08/2009;2178601;APPAREIL DE MARCHE, MONTAGE;35,67;DVO;
01/08/2009;2179500;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE DIGITALE, FLEXION;15;DVO;
01/08/2009;2180450;ORTHESE PLANTAIRE, AU-DESSOUS DU 28;12,94;DVO;
01/08/2009;2181945;VETEMENT COMPRESSIF, CHAUSSETTE HAUTE;57,03;DVO;
23/12/2009;2182614;CHUP, APCFL, DOUAI, MODELE 1-2-3, LA PAIRE;71,65;DVO;
01/08/2009;2182710;CORRECTION ORTHOPEDIQUE, PIED, CHAUSSURE A BOUT OUVERT;24,04;DVO;
01/08/2009;2182755;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-RIGIDE;41,64;DVO;
01/08/2009;2183855;CHUT A DECHARGE DE L'AVANT-PIED, L'UNITE;30,49;DVO;
01/08/2009;2185908;VETEMENT COMPRESSIF, SHORT;142,91;DVO;
01/08/2009;2187356;CHUT A DECHARGE DU TALON, L'UNITE;30,49;DVO;
01/08/2009;2187439;CORRECTION ORTHOPEDIQUE, HANCHE, ATTELLE D'ABDUCTION;10,72;DVO;
01/08/2009;2189800;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-POUCE;53,18;DVO;
01/08/2009;2190393;CORRECTION ORTHOPEDIQUE, PIED VALGUS OU VARUS, ATTELLE CORRECTRICE, LA PAIRE;6,25;DVO;
01/08/2009;2190602;VETEMENT COMPRESSIF, SUPPLEMENT, MANCHETTE;24,89;DVO;
01/08/2009;2192630;COR. ORTHO., MAIN-POIGNET, ATTELLE, FLEXION MP + EXT. POIGNET + POUCE ABDUCTION;94,4;DVO;
01/08/2009;2193693;VETEMENT COMPRESSIF, SUPPLEMENT SHORT, JAMBE COURTE;15,66;DVO;
01/08/2009;2193813;"COLLIER CERVICAL DIT ""MINI-MINERVE""";18,77;DVO;
21/08/2012;2196680;CHUP NEUTRE, ENFANT, JAPI, JASOUPLE, OLYMPIC, LA PAIRE;71,65;DVO;
01/08/2009;2197159;COR. ORTHO., MAIN-POIGNET, ORTHESE DYNAMIQUE, EXTENSION MP;83,18;DVO;
01/08/2009;2199968;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE CORRECTRICE, UN PLAN DE L'ESPACE;20,11;DVO;
08/09/2003;2200393;VERRE BLANC SIMPLE FOYER, <18 ANS, CYLINDRE <OU= +4,00, SPHERE DE -6,00 A +6,00;14,94;VER;
08/09/2003;2200795;SYSTEME ANTIPTOSIS, > OU = 18 ANS;77,29;VER;
08/09/2003;2202239;VERRE BLANC MULTIFOCAL OU PROGRESSIF, > OU = 18 ANS, SPHERE H.Z DE -8,00 A +8,00;24,54;VER;
